vote,education,age,leave_column,age_group
stay,3.0,33,False,mid-life
stay,4.0,27,False,young
leave,2.0,61,True,old
stay,3.0,20,False,young
stay,2.0,56,False,mid-life
leave,3.0,19,True,young
stay,4.0,24,False,young
stay,4.0,23,False,young
leave,,19,True,young
stay,3.0,20,False,young
leave,2.0,68,True,old
stay,3.0,19,False,young
stay,5.0,52,False,mid-life
leave,4.0,45,True,mid-life
stay,2.0,59,False,mid-life
leave,,54,True,mid-life
leave,2.0,39,True,mid-life
stay,5.0,23,False,young
stay,4.0,22,False,young
don't know,3.0,21,,young
leave,,40,True,mid-life
stay,2.0,23,False,young
leave,1.0,39,True,mid-life
stay,4.0,23,False,young
stay,3.0,20,False,young
leave,3.0,52,True,mid-life
leave,,48,True,mid-life
leave,1.0,23,True,young
stay,2.0,36,False,mid-life
stay,3.0,32,False,mid-life
stay,2.0,18,False,young
stay,3.0,18,False,young
leave,3.0,58,True,mid-life
stay,3.0,21,False,young
stay,5.0,54,False,mid-life
stay,4.0,47,False,mid-life
stay,3.0,22,False,young
stay,4.0,23,False,young
leave,4.0,67,True,old
don't know,3.0,21,,young
leave,4.0,36,True,mid-life
leave,3.0,20,True,young
leave,2.0,54,True,mid-life
leave,4.0,35,True,mid-life
stay,4.0,38,False,mid-life
stay,3.0,36,False,mid-life
leave,3.0,45,True,mid-life
leave,3.0,43,True,mid-life
leave,3.0,57,True,mid-life
leave,,22,True,young
leave,4.0,36,True,mid-life
stay,4.0,30,False,mid-life
stay,4.0,23,False,young
leave,3.0,44,True,mid-life
leave,4.0,40,True,mid-life
don't know,4.0,38,,mid-life
stay,4.0,24,False,young
stay,3.0,56,False,mid-life
don't know,3.0,20,,young
stay,3.0,24,False,young
leave,5.0,44,True,mid-life
don't know,2.0,20,,young
stay,5.0,39,False,mid-life
stay,4.0,24,False,young
leave,3.0,20,True,young
stay,3.0,19,False,young
stay,3.0,21,False,young
stay,4.0,24,False,young
stay,3.0,19,False,young
leave,1.0,42,True,mid-life
stay,,27,False,young
stay,4.0,24,False,young
stay,5.0,24,False,young
leave,5.0,23,True,young
stay,2.0,18,False,young
stay,4.0,24,False,young
leave,3.0,29,True,young
stay,4.0,30,False,mid-life
leave,3.0,25,True,young
stay,4.0,22,False,young
stay,4.0,24,False,young
stay,3.0,22,False,young
stay,3.0,20,False,young
leave,3.0,44,True,mid-life
stay,3.0,20,False,young
stay,3.0,22,False,young
stay,5.0,24,False,young
stay,3.0,19,False,young
leave,4.0,24,True,young
stay,,50,False,mid-life
leave,3.0,20,True,young
leave,,48,True,mid-life
stay,4.0,22,False,young
stay,3.0,20,False,young
stay,3.0,20,False,young
stay,3.0,40,False,mid-life
stay,5.0,26,False,young
won't vote,3.0,19,,young
leave,2.0,18,True,young
stay,,19,False,young
stay,3.0,18,False,young
leave,4.0,31,True,mid-life
leave,4.0,29,True,young
stay,4.0,22,False,young
leave,2.0,53,True,mid-life
leave,4.0,24,True,young
stay,4.0,24,False,young
stay,4.0,23,False,young
leave,4.0,41,True,mid-life
leave,4.0,21,True,young
leave,3.0,18,True,young
stay,3.0,19,False,young
stay,,19,False,young
stay,2.0,51,False,mid-life
stay,4.0,24,False,young
stay,2.0,18,False,young
stay,4.0,24,False,young
stay,3.0,21,False,young
stay,3.0,18,False,young
won't vote,3.0,19,,young
stay,3.0,19,False,young
leave,2.0,50,True,mid-life
leave,,62,True,old
leave,5.0,23,True,young
stay,3.0,20,False,young
stay,3.0,24,False,young
won't vote,4.0,22,,young
stay,4.0,22,False,young
stay,4.0,27,False,young
don't know,4.0,28,,young
stay,3.0,22,False,young
won't vote,2.0,36,,mid-life
won't vote,3.0,21,,young
stay,3.0,20,False,young
leave,,42,True,mid-life
leave,,18,True,young
leave,3.0,19,True,young
stay,4.0,24,False,young
won't vote,,20,,young
leave,4.0,25,True,young
stay,4.0,32,False,mid-life
stay,4.0,22,False,young
stay,5.0,35,False,mid-life
stay,2.0,21,False,young
leave,4.0,74,True,old
leave,3.0,20,True,young
leave,4.0,45,True,mid-life
leave,2.0,58,True,mid-life
leave,,59,True,mid-life
leave,5.0,22,True,young
leave,3.0,21,True,young
stay,3.0,19,False,young
won't vote,,20,,young
leave,4.0,26,True,young
don't know,3.0,21,,young
stay,3.0,18,False,young
stay,3.0,20,False,young
stay,4.0,23,False,young
leave,4.0,62,True,old
stay,4.0,30,False,mid-life
stay,,19,False,young
leave,3.0,22,True,young
leave,4.0,22,True,young
stay,3.0,19,False,young
leave,3.0,32,True,mid-life
leave,4.0,21,True,young
leave,3.0,24,True,young
stay,4.0,26,False,young
leave,1.0,40,True,mid-life
stay,5.0,31,False,mid-life
stay,4.0,23,False,young
leave,4.0,52,True,mid-life
stay,5.0,23,False,young
stay,5.0,32,False,mid-life
leave,3.0,52,True,mid-life
stay,3.0,18,False,young
leave,3.0,18,True,young
leave,3.0,19,True,young
leave,4.0,29,True,young
stay,3.0,57,False,mid-life
don't know,3.0,20,,young
leave,4.0,52,True,mid-life
stay,4.0,21,False,young
stay,3.0,19,False,young
stay,3.0,18,False,young
stay,3.0,45,False,mid-life
stay,4.0,21,False,young
stay,3.0,20,False,young
don't know,,69,,old
stay,4.0,27,False,young
stay,3.0,19,False,young
leave,3.0,18,True,young
stay,3.0,18,False,young
stay,2.0,21,False,young
stay,4.0,25,False,young
stay,3.0,21,False,young
leave,,58,True,mid-life
stay,3.0,20,False,young
stay,3.0,22,False,young
leave,3.0,18,True,young
stay,3.0,21,False,young
stay,3.0,20,False,young
stay,,23,False,young
leave,3.0,35,True,mid-life
stay,,20,False,young
leave,2.0,52,True,mid-life
leave,4.0,70,True,old
leave,,65,True,old
stay,4.0,56,False,mid-life
stay,3.0,18,False,young
stay,3.0,21,False,young
leave,,28,True,young
leave,3.0,22,True,young
stay,5.0,24,False,young
stay,4.0,30,False,mid-life
leave,4.0,60,True,mid-life
don't know,2.0,37,,mid-life
stay,4.0,24,False,young
leave,4.0,24,True,young
stay,3.0,25,False,young
stay,5.0,44,False,mid-life
stay,5.0,32,False,mid-life
leave,3.0,20,True,young
stay,4.0,32,False,mid-life
stay,4.0,23,False,young
stay,2.0,21,False,young
leave,,24,True,young
don't know,,21,,young
stay,3.0,27,False,young
stay,1.0,75,False,old
leave,1.0,64,True,old
leave,4.0,54,True,mid-life
leave,2.0,66,True,old
stay,3.0,19,False,young
stay,4.0,40,False,mid-life
stay,3.0,18,False,young
stay,3.0,18,False,young
stay,3.0,21,False,young
leave,2.0,68,True,old
leave,2.0,50,True,mid-life
stay,4.0,59,False,mid-life
stay,3.0,19,False,young
won't vote,4.0,21,,young
stay,3.0,19,False,young
leave,3.0,44,True,mid-life
stay,3.0,21,False,young
stay,4.0,24,False,young
stay,3.0,18,False,young
leave,4.0,36,True,mid-life
leave,3.0,24,True,young
don't know,2.0,59,,mid-life
stay,4.0,54,False,mid-life
stay,4.0,26,False,young
stay,4.0,20,False,young
stay,2.0,44,False,mid-life
stay,3.0,20,False,young
leave,1.0,53,True,mid-life
stay,5.0,58,False,mid-life
leave,4.0,39,True,mid-life
stay,4.0,21,False,young
stay,3.0,61,False,old
stay,4.0,23,False,young
stay,4.0,27,False,young
leave,2.0,58,True,mid-life
stay,3.0,46,False,mid-life
stay,3.0,25,False,young
stay,5.0,38,False,mid-life
stay,2.0,18,False,young
leave,4.0,22,True,young
stay,,59,False,mid-life
won't vote,3.0,34,,mid-life
stay,4.0,29,False,young
don't know,3.0,18,,young
leave,4.0,46,True,mid-life
leave,1.0,55,True,mid-life
leave,4.0,58,True,mid-life
stay,1.0,49,False,mid-life
stay,3.0,22,False,young
stay,4.0,60,False,mid-life
leave,3.0,24,True,young
leave,1.0,64,True,old
leave,2.0,70,True,old
stay,4.0,23,False,young
stay,4.0,22,False,young
stay,3.0,18,False,young
stay,4.0,25,False,young
stay,3.0,23,False,young
stay,2.0,59,False,mid-life
stay,3.0,20,False,young
stay,5.0,28,False,young
stay,4.0,24,False,young
stay,3.0,19,False,young
stay,4.0,24,False,young
leave,2.0,42,True,mid-life
stay,4.0,23,False,young
stay,3.0,22,False,young
stay,2.0,25,False,young
leave,3.0,48,True,mid-life
stay,4.0,24,False,young
stay,4.0,39,False,mid-life
stay,3.0,18,False,young
stay,4.0,22,False,young
stay,2.0,26,False,young
stay,3.0,19,False,young
stay,2.0,18,False,young
don't know,3.0,46,,mid-life
stay,4.0,60,False,mid-life
stay,3.0,29,False,young
leave,,32,True,mid-life
stay,3.0,32,False,mid-life
leave,4.0,25,True,young
leave,2.0,74,True,old
leave,3.0,19,True,young
leave,1.0,23,True,young
leave,2.0,43,True,mid-life
stay,3.0,24,False,young
leave,2.0,46,True,mid-life
leave,2.0,33,True,mid-life
leave,3.0,74,True,old
leave,3.0,19,True,young
leave,2.0,47,True,mid-life
leave,3.0,23,True,young
stay,4.0,22,False,young
don't know,4.0,22,,young
leave,4.0,22,True,young
stay,4.0,21,False,young
don't know,4.0,36,,mid-life
don't know,4.0,27,,young
stay,3.0,18,False,young
stay,4.0,39,False,mid-life
stay,4.0,22,False,young
stay,3.0,20,False,young
stay,4.0,21,False,young
leave,3.0,18,True,young
stay,3.0,20,False,young
stay,4.0,23,False,young
stay,3.0,21,False,young
stay,3.0,20,False,young
stay,,52,False,mid-life
stay,4.0,21,False,young
stay,4.0,22,False,young
stay,3.0,19,False,young
stay,3.0,22,False,young
stay,3.0,21,False,young
stay,1.0,33,False,mid-life
stay,4.0,27,False,young
leave,1.0,67,True,old
leave,4.0,21,True,young
don't know,3.0,57,,mid-life
stay,,56,False,mid-life
stay,5.0,80,False,old
stay,3.0,23,False,young
won't vote,3.0,19,,young
stay,4.0,24,False,young
stay,3.0,20,False,young
stay,3.0,30,False,mid-life
stay,2.0,23,False,young
stay,3.0,48,False,mid-life
stay,4.0,23,False,young
stay,4.0,31,False,mid-life
leave,3.0,21,True,young
stay,4.0,22,False,young
leave,4.0,48,True,mid-life
stay,4.0,29,False,young
stay,,20,False,young
leave,4.0,38,True,mid-life
leave,2.0,70,True,old
stay,3.0,18,False,young
stay,,43,False,mid-life
stay,4.0,24,False,young
stay,3.0,19,False,young
stay,5.0,37,False,mid-life
stay,3.0,19,False,young
don't know,3.0,18,,young
stay,3.0,20,False,young
stay,3.0,18,False,young
leave,2.0,33,True,mid-life
stay,3.0,22,False,young
stay,,48,False,mid-life
stay,4.0,27,False,young
stay,3.0,21,False,young
stay,2.0,18,False,young
stay,5.0,32,False,mid-life
don't know,1.0,30,,mid-life
leave,,23,True,young
stay,,18,False,young
leave,4.0,61,True,old
stay,3.0,21,False,young
stay,5.0,22,False,young
stay,4.0,27,False,young
stay,4.0,55,False,mid-life
stay,3.0,20,False,young
leave,2.0,27,True,young
stay,3.0,20,False,young
leave,5.0,36,True,mid-life
stay,4.0,23,False,young
leave,,41,True,mid-life
stay,3.0,18,False,young
stay,4.0,27,False,young
stay,3.0,20,False,young
leave,2.0,70,True,old
leave,2.0,54,True,mid-life
don't know,4.0,22,,young
stay,4.0,22,False,young
stay,,24,False,young
stay,3.0,24,False,young
leave,,22,True,young
won't vote,5.0,45,,mid-life
stay,4.0,23,False,young
don't know,1.0,21,,young
don't know,3.0,37,,mid-life
stay,3.0,19,False,young
don't know,4.0,24,,young
stay,,22,False,young
leave,3.0,20,True,young
leave,3.0,31,True,mid-life
stay,3.0,24,False,young
stay,4.0,22,False,young
stay,3.0,20,False,young
stay,3.0,22,False,young
stay,4.0,24,False,young
stay,4.0,23,False,young
leave,4.0,64,True,old
stay,4.0,39,False,mid-life
stay,2.0,44,False,mid-life
stay,4.0,24,False,young
stay,4.0,23,False,young
stay,3.0,21,False,young
leave,1.0,60,True,mid-life
stay,4.0,23,False,young
stay,,18,False,young
leave,1.0,20,True,young
leave,1.0,28,True,young
stay,4.0,24,False,young
won't vote,4.0,21,,young
leave,3.0,20,True,young
leave,2.0,28,True,young
stay,2.0,18,False,young
stay,3.0,18,False,young
stay,2.0,19,False,young
stay,4.0,22,False,young
leave,4.0,59,True,mid-life
don't know,2.0,26,,young
stay,4.0,42,False,mid-life
leave,3.0,54,True,mid-life
don't know,3.0,19,,young
don't know,2.0,22,,young
stay,3.0,19,False,young
stay,3.0,22,False,young
leave,4.0,32,True,mid-life
leave,1.0,18,True,young
stay,4.0,29,False,young
stay,4.0,30,False,mid-life
leave,2.0,50,True,mid-life
stay,5.0,47,False,mid-life
leave,4.0,32,True,mid-life
stay,5.0,22,False,young
leave,3.0,23,True,young
stay,3.0,20,False,young
stay,3.0,18,False,young
don't know,2.0,31,,mid-life
leave,4.0,68,True,old
stay,4.0,24,False,young
leave,1.0,56,True,mid-life
stay,,18,False,young
stay,3.0,20,False,young
leave,3.0,51,True,mid-life
leave,3.0,32,True,mid-life
stay,2.0,20,False,young
stay,4.0,24,False,young
leave,,50,True,mid-life
leave,,18,True,young
stay,4.0,21,False,young
leave,1.0,39,True,mid-life
leave,3.0,23,True,young
stay,3.0,20,False,young
stay,3.0,20,False,young
stay,4.0,34,False,mid-life
leave,2.0,56,True,mid-life
leave,1.0,46,True,mid-life
leave,2.0,21,True,young
stay,4.0,20,False,young
stay,,45,False,mid-life
leave,2.0,48,True,mid-life
leave,4.0,19,True,young
leave,3.0,18,True,young
stay,3.0,19,False,young
stay,4.0,23,False,young
leave,2.0,63,True,old
stay,2.0,56,False,mid-life
leave,,47,True,mid-life
don't know,3.0,32,,mid-life
won't vote,5.0,28,,young
stay,,24,False,young
stay,3.0,19,False,young
stay,,19,False,young
stay,3.0,22,False,young
stay,3.0,30,False,mid-life
stay,2.0,69,False,old
leave,4.0,31,True,mid-life
leave,4.0,24,True,young
stay,3.0,19,False,young
stay,4.0,56,False,mid-life
stay,3.0,23,False,young
leave,3.0,53,True,mid-life
stay,3.0,20,False,young
leave,2.0,35,True,mid-life
stay,3.0,20,False,young
stay,4.0,21,False,young
stay,2.0,27,False,young
stay,3.0,18,False,young
stay,3.0,21,False,young
leave,3.0,58,True,mid-life
won't vote,,19,,young
stay,,18,False,young
don't know,2.0,23,,young
stay,4.0,21,False,young
stay,3.0,19,False,young
stay,3.0,23,False,young
stay,4.0,22,False,young
stay,4.0,46,False,mid-life
won't vote,4.0,23,,young
stay,3.0,21,False,young
stay,5.0,28,False,young
stay,3.0,22,False,young
stay,3.0,28,False,young
stay,4.0,30,False,mid-life
leave,4.0,63,True,old
leave,,57,True,mid-life
leave,3.0,58,True,mid-life
won't vote,3.0,18,,young
leave,4.0,24,True,young
stay,,68,False,old
leave,2.0,55,True,mid-life
leave,3.0,21,True,young
stay,4.0,22,False,young
leave,2.0,38,True,mid-life
leave,4.0,51,True,mid-life
leave,3.0,19,True,young
stay,4.0,45,False,mid-life
stay,3.0,19,False,young
won't vote,3.0,28,,young
leave,,37,True,mid-life
leave,4.0,41,True,mid-life
stay,3.0,19,False,young
stay,4.0,24,False,young
don't know,4.0,36,,mid-life
stay,3.0,19,False,young
leave,,64,True,old
leave,3.0,18,True,young
stay,4.0,23,False,young
stay,,31,False,mid-life
leave,3.0,21,True,young
stay,3.0,18,False,young
don't know,2.0,19,,young
stay,4.0,65,False,old
stay,4.0,21,False,young
stay,3.0,20,False,young
stay,3.0,22,False,young
stay,4.0,24,False,young
stay,3.0,22,False,young
stay,2.0,50,False,mid-life
stay,3.0,20,False,young
stay,4.0,23,False,young
leave,4.0,33,True,mid-life
stay,,26,False,young
stay,4.0,21,False,young
stay,3.0,19,False,young
stay,4.0,23,False,young
won't vote,3.0,19,,young
leave,,49,True,mid-life
stay,5.0,39,False,mid-life
leave,5.0,25,True,young
leave,3.0,19,True,young
stay,,21,False,young
stay,4.0,24,False,young
stay,4.0,24,False,young
leave,3.0,19,True,young
won't vote,1.0,37,,mid-life
stay,3.0,18,False,young
leave,2.0,19,True,young
leave,2.0,55,True,mid-life
stay,4.0,24,False,young
leave,4.0,24,True,young
leave,2.0,56,True,mid-life
leave,2.0,48,True,mid-life
stay,3.0,20,False,young
stay,4.0,23,False,young
stay,,21,False,young
stay,3.0,20,False,young
stay,4.0,22,False,young
leave,1.0,66,True,old
stay,3.0,21,False,young
stay,5.0,24,False,young
stay,4.0,21,False,young
stay,3.0,21,False,young
stay,3.0,20,False,young
leave,4.0,66,True,old
stay,4.0,23,False,young
stay,,19,False,young
stay,4.0,24,False,young
leave,2.0,64,True,old
stay,4.0,59,False,mid-life
stay,4.0,23,False,young
stay,3.0,20,False,young
leave,4.0,35,True,mid-life
stay,4.0,22,False,young
stay,3.0,37,False,mid-life
stay,4.0,36,False,mid-life
leave,5.0,23,True,young
stay,4.0,20,False,young
stay,4.0,55,False,mid-life
leave,2.0,44,True,mid-life
stay,4.0,69,False,old
stay,3.0,22,False,young
stay,4.0,38,False,mid-life
leave,,39,True,mid-life
leave,,56,True,mid-life
stay,2.0,68,False,old
stay,,18,False,young
leave,,31,True,mid-life
stay,3.0,24,False,young
leave,4.0,23,True,young
leave,2.0,57,True,mid-life
leave,,55,True,mid-life
stay,4.0,23,False,young
stay,,19,False,young
stay,5.0,31,False,mid-life
stay,4.0,23,False,young
stay,3.0,18,False,young
stay,4.0,23,False,young
stay,4.0,28,False,young
stay,3.0,20,False,young
stay,3.0,19,False,young
stay,3.0,20,False,young
stay,3.0,19,False,young
stay,3.0,20,False,young
won't vote,3.0,22,,young
stay,3.0,73,False,old
stay,4.0,28,False,young
stay,4.0,28,False,young
leave,2.0,60,True,mid-life
stay,4.0,82,False,old
stay,3.0,48,False,mid-life
stay,3.0,18,False,young
don't know,,19,,young
leave,4.0,58,True,mid-life
leave,2.0,77,True,old
stay,2.0,19,False,young
stay,3.0,55,False,mid-life
stay,4.0,56,False,mid-life
leave,3.0,67,True,old
stay,4.0,22,False,young
leave,3.0,23,True,young
stay,4.0,22,False,young
stay,1.0,66,False,old
stay,3.0,18,False,young
stay,4.0,22,False,young
leave,1.0,61,True,old
stay,3.0,19,False,young
leave,,46,True,mid-life
leave,4.0,75,True,old
stay,4.0,20,False,young
stay,,21,False,young
don't know,5.0,45,,mid-life
stay,3.0,19,False,young
leave,1.0,73,True,old
leave,4.0,66,True,old
don't know,3.0,35,,mid-life
stay,3.0,18,False,young
stay,5.0,23,False,young
don't know,2.0,54,,mid-life
leave,,68,True,old
leave,2.0,66,True,old
stay,4.0,36,False,mid-life
leave,,74,True,old
stay,3.0,24,False,young
stay,5.0,30,False,mid-life
leave,2.0,60,True,mid-life
leave,3.0,70,True,old
stay,3.0,21,False,young
leave,3.0,21,True,young
stay,3.0,19,False,young
leave,4.0,24,True,young
leave,3.0,62,True,old
stay,5.0,63,False,old
won't vote,4.0,36,,mid-life
stay,5.0,24,False,young
stay,4.0,24,False,young
stay,4.0,22,False,young
stay,3.0,19,False,young
stay,5.0,23,False,young
stay,4.0,23,False,young
stay,4.0,21,False,young
stay,,24,False,young
leave,2.0,58,True,mid-life
leave,4.0,59,True,mid-life
stay,2.0,43,False,mid-life
leave,4.0,44,True,mid-life
don't know,2.0,29,,young
leave,2.0,67,True,old
leave,4.0,68,True,old
stay,3.0,18,False,young
leave,3.0,55,True,mid-life
stay,3.0,21,False,young
leave,2.0,56,True,mid-life
stay,4.0,21,False,young
stay,1.0,24,False,young
leave,4.0,67,True,old
stay,4.0,28,False,young
leave,4.0,64,True,old
leave,,19,True,young
stay,2.0,50,False,mid-life
leave,,65,True,old
leave,2.0,47,True,mid-life
leave,2.0,71,True,old
stay,3.0,18,False,young
stay,3.0,32,False,mid-life
stay,2.0,33,False,mid-life
leave,1.0,47,True,mid-life
stay,,38,False,mid-life
leave,5.0,23,True,young
leave,4.0,39,True,mid-life
stay,3.0,20,False,young
leave,2.0,77,True,old
leave,2.0,24,True,young
leave,3.0,20,True,young
stay,3.0,23,False,young
leave,,66,True,old
stay,3.0,19,False,young
stay,4.0,45,False,mid-life
leave,4.0,23,True,young
leave,5.0,23,True,young
stay,3.0,27,False,young
don't know,5.0,23,,young
stay,3.0,20,False,young
stay,4.0,32,False,mid-life
stay,5.0,22,False,young
stay,3.0,21,False,young
don't know,3.0,21,,young
stay,4.0,24,False,young
stay,4.0,72,False,old
leave,3.0,25,True,young
stay,3.0,20,False,young
leave,4.0,19,True,young
leave,,36,True,mid-life
leave,2.0,28,True,young
leave,2.0,69,True,old
leave,4.0,23,True,young
stay,4.0,61,False,old
stay,3.0,27,False,young
stay,4.0,31,False,mid-life
leave,2.0,64,True,old
stay,3.0,20,False,young
stay,5.0,21,False,young
stay,3.0,20,False,young
stay,4.0,24,False,young
stay,,68,False,old
stay,4.0,29,False,young
stay,3.0,69,False,old
stay,3.0,21,False,young
leave,2.0,31,True,mid-life
stay,3.0,18,False,young
stay,3.0,19,False,young
stay,3.0,21,False,young
leave,3.0,18,True,young
leave,3.0,48,True,mid-life
leave,2.0,28,True,young
leave,4.0,53,True,mid-life
stay,2.0,56,False,mid-life
stay,4.0,23,False,young
stay,3.0,34,False,mid-life
stay,3.0,19,False,young
leave,2.0,42,True,mid-life
don't know,4.0,24,,young
leave,1.0,26,True,young
stay,3.0,18,False,young
stay,3.0,19,False,young
stay,3.0,19,False,young
stay,,69,False,old
leave,2.0,55,True,mid-life
leave,4.0,23,True,young
stay,3.0,19,False,young
stay,4.0,21,False,young
stay,3.0,19,False,young
stay,3.0,18,False,young
leave,4.0,35,True,mid-life
stay,4.0,23,False,young
leave,,19,True,young
leave,4.0,18,True,young
stay,4.0,60,False,mid-life
leave,3.0,18,True,young
stay,4.0,24,False,young
leave,1.0,67,True,old
don't know,3.0,25,,young
leave,3.0,60,True,mid-life
stay,3.0,52,False,mid-life
stay,3.0,21,False,young
stay,3.0,18,False,young
stay,4.0,23,False,young
stay,4.0,21,False,young
stay,,21,False,young
stay,4.0,36,False,mid-life
stay,5.0,23,False,young
stay,2.0,36,False,mid-life
stay,3.0,18,False,young
stay,4.0,23,False,young
leave,4.0,23,True,young
stay,5.0,24,False,young
stay,4.0,27,False,young
stay,5.0,60,False,mid-life
don't know,4.0,39,,mid-life
